URL	Характеристики	Детали квартиры
https://realty.ya.ru/offer/8022917892896307201/;	общая (м²): 42; жилая (м²): 20; кухня (м²): 10; этаж: 1/5; потолки (м): 3,5; год постройки (год): 1899; Станция метро: Достоевская; Расстояние до метро (мин): 4; Стоимость (рубли): 45000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4471907011170194462/;	общая (м²): 56; жилая (м²): 35; кухня (м²): 10; этаж: 3/5; потолки (м): 3; год постройки (год): 1890; Станция метро: Фрунзенская; Расстояние до метро (мин): 5; Стоимость (рубли): 56000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число квартир: 66; число подъездов: 5; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4628782999801021440/;	общая (м²): 19; этаж: 1/5; год постройки (год): 1916; Станция метро: Горьковская; Расстояние до метро (мин): 9; Стоимость (рубли): 35000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1505849395037472256/;	общая (м²): 26; жилая (м²): 15; этаж: 8/10; год постройки (год): 2020; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 8; Стоимость (рубли): 66660; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с животными: 1; Можно с детьми: 1; застройщик: Застройщик ГК «Пионер»; Индивидуальный проект: 1; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Подземная парковка: 1	
https://realty.ya.ru/offer/718077144779833344/;	общая (м²): 71; этаж: 5/9; потолки (м): 2,5; год постройки (год): 1975; Станция метро: Приморская; Расстояние до метро (мин): 8; Стоимость (рубли): 60000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Балкон: 1; Вид из окон во двор: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; тип здания: Панельное здание; число квартир: 435; число подъездов: 8; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6928095996352956416/;	общая (м²): 20; этаж: 1/19; год постройки (год): 2023; Станция метро: Московские ворота; Расстояние до метро (мин): 7; Стоимость (рубли): 36000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Холодильник: 1; застройщик: Застройщик Группа «Эталон»; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/531765900422433280/;	общая (м²): 30; жилая (м²): 19; этаж: 7/29; потолки (м): 2,7; год постройки (год): 2022; Станция метро: Купчино; Расстояние до метро (мин): 5; Стоимость (рубли): 40000; Тип квартиры:  апартаменты-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; застройщик: Застройщик PLG; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Подземная парковка: 1	
https://realty.ya.ru/offer/6304137956848771251/;	общая (м²): 22; жилая (м²): 18; этаж: 4/7; потолки (м): 2,5; год постройки (год): 2023; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 8; Стоимость (рубли): 58000; Тип квартиры:  апартаменты-студия; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Встроенная техника: 1; Можно с животными: 1; Можно с детьми: 1; тип здания: Монолитное здание; Лифт: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4628782999801913286/;	общая (м²): 23; этаж: 3/5; потолки (м): 3,3; год постройки (год): 1833; Станция метро: Сенная Площадь; Расстояние до метро (мин): 5; Стоимость (рубли): 36000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число квартир: 29; число подъездов: 4; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/3175336020386560347/;	общая (м²): 62; этаж: 3/3; год постройки (год): 1875; Станция метро: Балтийская; Расстояние до метро (мин): 7; Стоимость (рубли): 65000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: раздельный; Вид из окон во двор: 1; Мебель: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; число подъездов: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6330279923504153052/;	общая (м²): 47; жилая (м²): 35; кухня (м²): 6; этаж: 24/24; потолки (м): 2,8; год постройки (год): 2008; Станция метро: Гражданский проспект; Расстояние до метро (мин): 8; Стоимость (рубли): 52000; Тип квартиры:  1-комнатная квартира; Индивидуальный проект: 1; число подъездов: 9; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5226793084419317408/;	общая (м²): 27; жилая (м²): 18; этаж: 3/5; потолки (м): 3,5; год постройки (год): 2021; Станция метро: Пушкинская; Расстояние до метро (мин): 6; Стоимость (рубли): 47000; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Телефон: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; застройщик: Застройщик Acqualina Development; Индивидуальный проект: 1; тип здания: Кирпичное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6330279923504339552/;	общая (м²): 30; жилая (м²): 22; кухня (м²): 8; этаж: 3/9; потолки (м): 2,6; год постройки (год): 1972; Станция метро: Проспект Славы; Расстояние до метро (мин): 2; Стоимость (рубли): 45000; Тип квартиры:  1-комнатная квартира; Индивидуальный проект: 1; тип здания: Панельное здание; число квартир: 287; число подъездов: 8; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7846338558364553728/;	общая (м²): 38; жилая (м²): 18; кухня (м²): 9; этаж: 4/10; потолки (м): 2,7; год постройки (год): 1995; Станция метро: Проспект Большевиков; Расстояние до метро (мин): 10; Стоимость (рубли): 45000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Балкон: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; тип здания: Панельное здание; число квартир: 116; число подъездов: 3; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/18426352567202048/;	общая (м²): 14; жилая (м²): 8; этаж: 1/6; потолки (м): 3,5; год постройки (год): 1953; Станция метро: Василеостровская; Расстояние до метро (мин): 6; Стоимость (рубли): 26000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; тип здания: Кирпичное здание; Лифт: 1; Мусоропровод: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5009560047755448065/;	общая (м²): 25; этаж: 3/4; год постройки (год): 1756; Станция метро: Сенная Площадь; Расстояние до метро (мин): 5; Стоимость (рубли): 44000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 36; Закрытая территория: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6225526135977337523/;	общая (м²): 16; жилая (м²): 12; этаж: 6/18; потолки (м): 2,5; год постройки (год): 2023; Станция метро: Бухарестская; Расстояние до метро (мин): 4; Стоимость (рубли): 34000; Тип квартиры:  апартаменты-студия; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Холодильник: 1; Кондиционер: 1; Встроенная техника: 1; Без животных: 1; Можно с детьми: 1; застройщик: Застройщики TMG group, ЮИТ; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1659416545269388289/;	общая (м²): 40; этаж: 2/9; потолки (м): 3; год постройки (год): 2019; Станция метро: Площадь Восстания; Расстояние до метро (мин): 9; Стоимость (рубли): 86000; Тип квартиры:  2-комнатные апартаменты; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Лоджия: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Можно с детьми: 1; застройщик: Застройщик RBI; Индивидуальный проект: 1; тип здания: Кирпично-монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Подземная парковка: 1	
https://realty.ya.ru/offer/390625256862500353/;	общая (м²): 50; жилая (м²): 40,3; кухня (м²): 4,7; этаж: 5/6; потолки (м): 2,8; год постройки (год): 1899; Станция метро: Чкаловская; Расстояние до метро (мин): 6; Стоимость (рубли): 90000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 6; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1866168802349417217/;	общая (м²): 60; кухня (м²): 14; этаж: 4/11; Станция метро: Московские ворота; Расстояние до метро (мин): 6; Стоимость (рубли): 79000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Санузел: раздельный; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; застройщик: Застройщик Группа «Эталон»; Индивидуальный проект: 1; число квартир: 241; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Подземная парковка: 1	
https://realty.ya.ru/offer/3937197972320466689/;	общая (м²): 25; жилая (м²): 15; этаж: 22/25; потолки (м): 2,75; год постройки (год): 2011; Станция метро: Дунайская; Расстояние до метро (мин): 9; Стоимость (рубли): 25000; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Балкон: 1; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Монолитное здание; число подъездов: 9; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/9031952845141231104/;	общая (м²): 12; жилая (м²): 11; этаж: 4/4; потолки (м): 2,5; год постройки (год): 2020; Станция метро: Площадь Восстания; Расстояние до метро (мин): 8; Стоимость (рубли): 26000; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Интернет: 1; Мебель: 1; Телевизор: 1; Можно с животными: 1; Можно с детьми: 1; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4471907011169510268/;	общая (м²): 36; жилая (м²): 20; кухня (м²): 8; этаж: 8/12; потолки (м): 2,5; год постройки (год): 1974; Станция метро: Академическая; Расстояние до метро (мин): 9; Стоимость (рубли): 30000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — косметический ремонт; Балкон: 1; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 97; число подъездов: 1; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7980782498463222785/;	общая (м²): 29; жилая (м²): 16; кухня (м²): 7; этаж: 8/9; потолки (м): 2,6; год постройки (год): 1972; Станция метро: Проспект Славы; Расстояние до метро (мин): 8; Стоимость (рубли): 30000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: раздельный; Вид из окон во двор и на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Панельное здание; число квартир: 287; число подъездов: 8; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5025424824741970945/;	общая (м²): 17; этаж: 1/5; потолки (м): 3,08; год постройки (год): 1906; Станция метро: Площадь Александра Невского; Расстояние до метро (мин): 7; Стоимость (рубли): 27990; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; число квартир: 7; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/8299957650117013512/;	общая (м²): 380; жилая (м²): 265; кухня (м²): 38; этаж: 4/5; потолки (м): 3,3; год постройки (год): 1910; Станция метро: Петроградская; Расстояние до метро (мин): 6; Стоимость (рубли): 400000; Тип квартиры:  7-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Несколько санузлов: 1; Вид из окон во двор и на улицу: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 21; Лифт: 1; Охрана/консьерж: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4074351191125290496/;	общая (м²): 23; жилая (м²): 18; этаж: 7/16; потолки (м): 2,6; год постройки (год): 2024; Станция метро: Московские ворота; Расстояние до метро (мин): 5; Стоимость (рубли): 65000; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Можно с животными: 1; Можно с детьми: 1; застройщик: Застройщик RBI; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6989123672997536715/;	общая (м²): 67; жилая (м²): 35; кухня (м²): 15; этаж: 7/19; Станция метро: Фрунзенская; Расстояние до метро (мин): 9; Стоимость (рубли): 135900; Тип квартиры:  2-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Лоджия: 1; Посудомойка: 1; Без животных: 1; Без детей: 1; застройщик: Застройщик Л1 cтроительная компания №1; тип здания: Кирпичное здание; Открытая парковка: 1	
https://realty.ya.ru/offer/7191010299047292640/;	общая (м²): 87; этаж: 3/5; год постройки (год): 1902; Станция метро: Спортивная; Расстояние до метро (мин): 8; Стоимость (рубли): 93000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон на улицу: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Открытая парковка: 1	
https://realty.ya.ru/offer/7902043283435978240/;	общая (м²): 26,5; этаж: 5/16; потолки (м): 2,65; год постройки (год): 2012; Станция метро: Гражданский проспект; Расстояние до метро (мин): 9; Стоимость (рубли): 29000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Балкон: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик Л1 cтроительная компания №1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 300; число подъездов: 3; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5978136791433141131/;	общая (м²): 35; этаж: 6/11; потолки (м): 2,7; год постройки (год): 2023; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 6; Стоимость (рубли): 71500; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Лоджия: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Можно с детьми: 1; застройщик: Застройщик АртИК; Индивидуальный проект: 1; Лифт: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665109159/;	общая (м²): 82; жилая (м²): 45; кухня (м²): 20; этаж: 5/25; потолки (м): 2,74; Станция метро: Фрунзенская; Расстояние до метро (мин): 8; Стоимость (рубли): 80000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: раздельный; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик Лидер Групп; Индивидуальный проект: 1; тип здания: Кирпичное здание; число подъездов: 6; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4471907011169512095/;	общая (м²): 34,6; жилая (м²): 15; кухня (м²): 9; этаж: 9/12; потолки (м): 2,5; год постройки (год): 1985; Станция метро: Приморская; Расстояние до метро (мин): 4; Стоимость (рубли): 35000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — косметический ремонт; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Монолитное здание; число подъездов: 21; Лифт: 1; Мусоропровод: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5145891335106146816/;	общая (м²): 23; этаж: 17/21; потолки (м): 2,75; год постройки (год): 2016; Станция метро: Девяткино; Расстояние до метро (мин): 8; Стоимость (рубли): 26000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Лоджия: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик ГК Полис; Индивидуальный проект: 1; число квартир: 1128; число подъездов: 4; Лифт: 1; Мусоропровод: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/8299957562253078633/;	общая (м²): 75,8; жилая (м²): 25; кухня (м²): 24,1; этаж: 3/7; потолки (м): 3; год постройки (год): 1913; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 7; Стоимость (рубли): 110000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 94; Лифт: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/6973717003452563456/;	общая (м²): 27; этаж: 10/16; потолки (м): 3; год постройки (год): 2022; Станция метро: Фрунзенская; Расстояние до метро (мин): 4; Стоимость (рубли): 48000; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Лоджия: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик Группа Аквилон; Индивидуальный проект: 1; тип здания: Кирпично-монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/3459739460038386064/;	общая (м²): 37; этаж: 3/6; Станция метро: Балтийская; Расстояние до метро (мин): 9; Стоимость (рубли): 70000; Тип квартиры:  1-комнатная квартира; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Балкон: 1; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; Лифт: 1; Охрана/консьерж: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/2997502802019043072/;	общая (м²): 22,2; этаж: 2/6; потолки (м): 3,2; год постройки (год): 1913; Станция метро: Василеостровская; Расстояние до метро (мин): 8; Стоимость (рубли): 49500; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5227616976259142194/;	общая (м²): 23; жилая (м²): 20; этаж: 8/18; потолки (м): 2,5; год постройки (год): 2023; Станция метро: Бухарестская; Расстояние до метро (мин): 4; Стоимость (рубли): 42000; Тип квартиры:  апартаменты-студия; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Встроенная техника: 1; Без животных: 1; Можно с детьми: 1; застройщик: Застройщики TMG group, ЮИТ; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/4309358180335719847/;	общая (м²): 29; жилая (м²): 20; этаж: 5/17; потолки (м): 2,7; год постройки (год): 2009; Станция метро: Звёздная; Расстояние до метро (мин): 8; Стоимость (рубли): 33000; Тип квартиры:  квартира-студия; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Балкон: 1; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Без животных: 1; Без детей: 1; Индивидуальный проект: 1; тип здания: Кирпично-монолитное здание; число квартир: 640; число подъездов: 3; Лифт: 1; Мусоропровод: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/7881758211789313793/;	общая (м²): 30; этаж: 2/8; потолки (м): 2,75; год постройки (год): 2021; Станция метро: Площадь Александра Невского; Расстояние до метро (мин): 6; Стоимость (рубли): 64000; Тип квартиры:  апартаменты-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Кондиционер: 1; Посудомойка: 1; застройщик: Застройщик Yard Group; Индивидуальный проект: 1; тип здания: Монолитное здание; Лифт: 1; Мусоропровод: 1; Охрана/консьерж: 1; Закрытая территория: 1; Подземная парковка: 1	
https://realty.ya.ru/offer/4075577365869940224/;	общая (м²): 15; жилая (м²): 8; этаж: 1/5; потолки (м): 2,9; год постройки (год): 1914; Станция метро: Площадь Восстания; Расстояние до метро (мин): 10; Стоимость (рубли): 28000; Тип квартиры:  квартира-студия; отделка: Отделка — дизайнерский ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 18; число подъездов: 1; Закрытая территория: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/5203055392665169641/;	общая (м²): 45; жилая (м²): 34; кухня (м²): 7; этаж: 4/7; потолки (м): 2,8; год постройки (год): 2010; Станция метро: Фрунзенская; Расстояние до метро (мин): 9; Стоимость (рубли): 69990; Тип квартиры:  1-комнатная квартира; отделка: Отделка — евроремонт; Санузел: совмещённый; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; застройщик: Застройщик Стрела; Индивидуальный проект: 1; тип здания: Кирпично-монолитное здание; число квартир: 207; Лифт: 1; Охрана/консьерж: 1; Закрытая территория: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/1742244876214742272/;	общая (м²): 43,4; жилая (м²): 27,7; кухня (м²): 5,8; этаж: 5/5; потолки (м): 2,5; год постройки (год): 1960; Станция метро: Фрунзенская; Расстояние до метро (мин): 7; Стоимость (рубли): 49999; Тип квартиры:  2-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: раздельный; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с животными: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 100; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/159751193381280769/;	общая (м²): 21; этаж: 1/4; год постройки (год): 1882; Станция метро: Лиговский Проспект; Расстояние до метро (мин): 4; Стоимость (рубли): 24990; Тип квартиры:  квартира-студия; отделка: Отделка — евроремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Закрытая территория: 1; Закрытая парковка: 1	
https://realty.ya.ru/offer/5225139113168378112/;	общая (м²): 75; этаж: 4/5; потолки (м): 3; год постройки (год): 1852; Станция метро: Площадь Восстания; Расстояние до метро (мин): 3; Стоимость (рубли): 80000; Тип квартиры:  3-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон во двор: 1; Интернет: 1; Мебель: 1; Мебель на кухне: 1; Телевизор: 1; Стиральная машина: 1; Холодильник: 1; Можно с детьми: 1; Индивидуальный проект: 1; реконструкция: 1; тип здания: Кирпичное здание; число подъездов: 4; Лифт: 1; Центральное отопление: 1; Открытая парковка: 1	
https://realty.ya.ru/offer/2543208378372225830/;	общая (м²): 54; этаж: 1/5; год постройки (год): 1933; Станция метро: Елизаровская; Расстояние до метро (мин): 10; Стоимость (рубли): 42000; Тип квартиры:  2-комнатная квартира; отделка: Отделка — косметический ремонт; Санузел: совмещённый; Вид из окон на улицу: 1; Интернет: 1; Мебель: 1; Стиральная машина: 1; Холодильник: 1; Посудомойка: 1; Без животных: 1; Можно с детьми: 1; Индивидуальный проект: 1; тип здания: Кирпичное здание; число квартир: 50; число подъездов: 4; Открытая парковка: 1	
